College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Year
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303337210,Electronics and Telecommunication Engg,Stage-I,EWS,9280,81.7,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303337810,Electronics Engineering ( VLSI Design and Technology),Stage-I,GOPEN,29619,71.11,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303337810,Electronics Engineering ( VLSI Design and Technology),Stage-I,EWS,22793,74.34,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303337810,Electronics Engineering ( VLSI Design and Technology),Stage-II,LOBC,36171,67.3,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,GOPEN,4872,85.39,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,GSC,38462,65.28,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,GST,40053,63.37,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,GOBC,8293,82.44,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,LOPEN,13720,78.84,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,LOBC,24635,73.5,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303350710,Chemical Engineering,Stage-I,EWS,4862,85.4,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303352710,Petro Chemical Engineering,Stage-I,GOPEN,41972,59.39,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303352710,Petro Chemical Engineering,Stage-I,LOPEN,42462,57.4,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303352710,Petro Chemical Engineering,Stage-I,EWS,19111,76.0,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,GOPEN,17558,76.77,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,GSC,22398,74.97,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,GNTA,31931,69.95,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,GNTB,40944,61.84,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,GNTC,18343,76.36,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,GOBC,24925,73.38,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,LOPEN,19028,76.05,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,LOBC,35194,68.0,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-I,EWS,11179,80.41,2024
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,303361210,Mechanical Engineering,Stage-II,LSC,23843,73.88,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524550F,Computer Engineering,Stage-I,LOPEN,4079,86.23,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524550F,Computer Engineering,Stage-I,LSC,4389,85.89,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524550F,Computer Engineering,Stage-I,LNTA,9164,81.77,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524550F,Computer Engineering,Stage-I,LOBC,5177,85.09,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524550F,Computer Engineering,Stage-I,EWS,5392,84.88,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524650F,Information Technology,Stage-I,LOPEN,5506,84.78,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524650F,Information Technology,Stage-I,LSC,7290,83.19,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524650F,Information Technology,Stage-I,LST,18065,76.51,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524650F,Information Technology,Stage-I,LOBC,7962,82.67,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303524650F,Information Technology,Stage-I,EWS,6892,83.54,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303525450F,Computer Science and Technology,Stage-I,LOPEN,7272,83.2,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303525450F,Computer Science and Technology,Stage-I,LSC,16738,77.17,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303525450F,Computer Science and Technology,Stage-I,LOBC,8809,82.0,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303525450F,Computer Science and Technology,Stage-I,EWS,7267,83.2,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303537050F,Electronics and Communication Engineering,Stage-I,LOPEN,28249,71.78,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303537050F,Electronics and Communication Engineering,Stage-I,LOBC,38661,65.06,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303537050F,Electronics and Communication Engineering,Stage-I,EWS,15301,77.94,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303591750F,Data Science,Stage-I,LOPEN,8992,81.89,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303591750F,Data Science,Stage-I,LSC,14210,78.56,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303591750F,Data Science,Stage-I,LOBC,11589,80.17,2024
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Un-Aided,303591750F,Data Science,Stage-I,EWS,8125,82.56,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GOPEN,6822,83.59,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GSC,9690,81.39,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GST,36959,66.67,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GNTA,21641,75.0,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GNTB,8246,82.47,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GNTD,10191,81.06,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,GOBC,10479,80.87,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,LOPEN,8752,82.06,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,LSC,14507,78.39,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,LST,30533,70.67,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,LNTC,30635,70.61,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,LOBC,11405,80.28,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,PWD-O,11135,80.44,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,PWDR-SC,20243,75.5,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-I,EWS,5259,85.0,2024
3042,"Government College of Engineering, Ratnagiri",Government,304229310,Electrical Engineering,Stage-II,LNTA,27685,72.06,2024
3042,"Government College of Engineering, Ratnagiri",Government,304250410,Food Technology And Management,Stage-I,GOPEN,36631,66.94,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-I,GOPEN,28331,71.74,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-I,GNTA,33866,68.82,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-I,GOBC,36923,66.71,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-I,LOPEN,37582,66.12,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-I,EWS,27689,72.06,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-II,LOPEN,33024,69.33,2024
3042,"Government College of Engineering, Ratnagiri",Government,304262410,Mechatronics Engineering,Stage-II,LOBC,40080,63.33,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,GOPEN,16290,77.42,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,GSC,32964,69.37,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,GNTA,32530,69.63,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,GNTB,23278,74.11,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,GNTC,21034,75.16,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,GOBC,21559,75.0,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,LOPEN,14157,78.58,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,LSC,31260,70.32,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,LOBC,22719,74.37,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-I,EWS,6604,83.79,2024
3042,"Government College of Engineering, Ratnagiri",Government,304291810,Civil and infrastructure Engineering,Stage-II,LNTA,38759,64.95,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,GOPEN,4815,85.44,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,GSC,5400,84.87,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,GNTD,10646,80.74,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,GOBC,5793,84.51,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,LOPEN,4391,85.89,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,LSC,10804,80.65,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,LNTB,32368,69.71,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,LOBC,5909,84.4,2024
3042,"Government College of Engineering, Ratnagiri",Government,304299510,Artificial Intelligence and Data Science,Stage-I,EWS,2803,87.88,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,GOPEN,3415,87.0,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,GSC,6927,83.5,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,GST,25440,73.14,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,GNTC,5194,85.08,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,GOBC,4184,86.11,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,LOPEN,3692,86.69,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,LST,19106,76.0,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,LOBC,5610,84.67,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,PWD-O,19481,75.83,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,DEF-O,21217,75.08,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524510,Computer Engineering,Stage-I,EWS,6752,83.65,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,GOPEN,3917,86.4,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,GSC,6950,83.49,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,GNTA,10745,80.69,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,GOBC,4594,85.66,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,LOPEN,3172,87.33,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,LOBC,6173,84.17,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313524610,Information Technology,Stage-I,EWS,5421,84.86,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,GOPEN,15902,77.61,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,GSC,32150,69.84,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,GNTA,32958,69.37,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,GNTD,21130,75.12,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,GOBC,26603,72.57,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,LOPEN,22092,74.97,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,LSC,32037,69.89,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,LOBC,31131,70.38,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,PWD-O,34058,68.72,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-I,EWS,17920,76.58,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313537210,Electronics and Telecommunication Engg,Stage-II,LNTB,21785,75.0,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,GOPEN,22978,74.25,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,GSC,36857,66.77,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,GNTB,40488,62.67,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,GNTC,27287,72.26,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,GOBC,38652,65.08,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,LOPEN,23512,74.0,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,PWD-O,16081,77.53,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-I,EWS,40880,62.0,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-II,LOPEN,32022,69.9,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313561210,Mechanical Engineering,Stage-II,LOBC,42836,54.92,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-I,GOPEN,3001,87.59,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-I,GSC,5212,85.06,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-I,GNTC,8622,82.17,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-I,GOBC,4334,85.94,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-I,LOPEN,4000,86.31,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-I,EWS,6039,84.31,2024
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",Un-Aided,313599510,Artificial Intelligence and Data Science,Stage-II,LST,37563,66.15,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,GOPEN,1108,90.91,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,GSC,2189,88.8,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,GST,12154,79.81,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,GNTB,2409,88.46,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,GNTC,3833,86.5,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,GOBC,2178,88.8,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,LOPEN,754,91.89,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,LSC,2482,88.34,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,LOBC,2163,88.83,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,PWD-O,22819,74.33,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,DEF-O,5819,84.48,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924510,Computer Engineering,Stage-I,EWS,1520,90.06,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,GOPEN,1708,89.69,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,GSC,2411,88.46,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,GST,20212,75.53,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,GNTD,3684,86.69,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,GOBC,2652,88.1,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,LOPEN,417,93.19,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,LSC,3836,86.5,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,LST,14775,78.25,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,LOBC,3373,87.06,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,PWD-O,34135,68.67,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,DEF-O,23744,73.92,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313924610,Information Technology,Stage-I,EWS,2345,88.56,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,GOPEN,5829,84.47,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,GSC,7616,82.94,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,GNTA,19657,75.76,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,GNTC,16742,77.17,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,GOBC,9206,81.75,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,LOPEN,7612,82.94,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,LOBC,11880,80.0,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,DEF-O,27830,72.0,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313937210,Electronics and Telecommunication Engg,Stage-I,EWS,8849,82.0,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313946110,Bio Medical Engineering,Stage-I,GOPEN,7904,82.71,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313946110,Bio Medical Engineering,Stage-I,LOPEN,28125,71.83,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313946110,Bio Medical Engineering,Stage-I,EWS,39524,64.06,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313946110,Bio Medical Engineering,Stage-II,LNTB,25744,73.0,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,GOPEN,5088,85.18,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,GSC,5573,84.71,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,GNTB,5513,84.77,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,GOBC,9308,81.67,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,LOPEN,7684,82.88,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,LSC,9196,81.76,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,LOBC,17717,76.69,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,PWD-O,23892,73.84,2024
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",Un-Aided Autonomous,313990010,Electronics and Computer Science,Stage-I,EWS,10550,80.82,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624510,Computer Engineering,Stage-I,GOPEN,7403,83.09,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624510,Computer Engineering,Stage-I,GSC,8455,82.31,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624510,Computer Engineering,Stage-I,GNTA,14922,78.17,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624510,Computer Engineering,Stage-I,LOPEN,7713,82.86,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624510,Computer Engineering,Stage-I,LOBC,9083,81.83,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624510,Computer Engineering,Stage-I,EWS,8022,82.63,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,GOPEN,7635,82.91,2024
